Tiempo;Canal A;Canal B
0.0;0.6714072;0.9308145
0.00032767999999998667;0.6714072;1.037629
0.0006553599999999733;0.6714072;0.8850367
0.0009830399900000088;0.6714072;0.900296
0.0013107199899999955;0.6714072;0.900296
0.0016383999899999822;0.6714072;1.083407
0.0019660799899999686;0.6714072;1.22074
0.0022937599900000123;0.6714072;1.373333
0.002621439979999991;0.6714072;1.43437
0.0029491199799999775;0.6714072;1.464888
0.0032767999799999644;0.6714072;1.541185
0.0036044799800000076;0.6714072;1.556444
0.0039321599799999945;0.6714072;1.556444
0.004259839969999973;0.6714072;1.464888
0.004587519970000017;0.6714072;0.6866664
0.004915199970000003;0.6714072;0.6408886
0.00524287996999999;0.6714072;0.5188146
0.005570559969999976;0.6714072;0.5188146
0.005898239960000012;0.6714072;0.5798516
0.006225919959999999;0.6714072;0.6561479
0.006553599959999985;0.6714072;0.7934812
0.0068812799599999724;0.6494339;1.007111
0.007208959960000015;0.6494339;0.9155552
0.007536639949999994;0.6494339;0.8697774
0.007864319949999981;0.6494339;0.8697774
0.008191999949999968;0.6494339;0.8697774
0.008519679950000011;0.6494339;0.8697774
0.008847359949999998;0.6494339;0.7934812
0.009175039939999977;0.6494339;0.8087404
0.009502719939999963;0.6714072;0.9308145
0.009830399940000007;0.6714072;0.9765922
0.010158079939999993;0.6714072;1.083407
0.01048575993999998;0.6714072;1.113926
0.010813439930000016;0.6714072;1.190222
0.011141119930000002;0.6714072;1.281777
0.011468799929999988;0.6714072;1.205481
0.011796479929999975;0.6714072;1.419111
0.012124159929999961;0.6714072;1.525925
0.012451839919999997;0.6714072;1.800592
0.012779519919999984;0.6714072;1.83111
0.01310719991999997;0.6714072;1.861629
0.013434879920000014;0.6927702;1.922666
0.01376255992;0.6927702;1.84637
0.014090239909999979;0.6927702;1.815851
0.014417919909999967;0.6927702;1.937925
0.01474559991000001;0.6927702;1.998962
0.015073279909999997;0.6927702;1.998962
0.015400959909999984;0.6927702;1.586962
0.015728639899999963;0.6927702;1.586962
0.016056319900000005;0.6714072;1.480148
0.01638399989999999;0.6714072;1.43437
0.016711679899999977;0.6714072;1.510666
0.017039359899999964;0.6714072;1.388592
0.01736703989;0.6714072;1.403851
0.017694719889999988;0.6714072;1.449629
0.018022399889999974;0.6714072;1.861629
0.018350079890000016;0.6714072;2.04474
0.018677759890000003;0.6714072;2.105777
0.01900543987999998;0.6714072;2.059999
0.019333119879999968;0.6714072;2.136296
0.019660799880000013;0.6714072;2.182073
0.01998847988;0.6714072;2.319407
0.020316159879999986;0.6714072;2.319407
0.020643839869999965;0.6714072;2.395703
0.020971519870000007;0.6714072;2.410962
0.021299199869999997;0.6714072;2.349925
0.021626879869999983;0.6714072;2.380444
0.02195455986999997;0.6714072;2.334666
0.022282239860000004;0.6714072;2.288888
0.02260991985999999;0.6714072;2.365184
0.022937599859999977;0.6714072;2.349925
0.023265279859999963;0.6714072;2.319407
0.02359295986000001;0.6714072;2.258369
0.023920639849999988;0.6927702;2.197333
0.024248319849999974;0.6927702;2.197333
0.024575999850000016;0.6927702;2.288888
0.024903679850000002;0.6927702;1.998962
0.02523135984999999;0.6927702;2.059999
0.025559039839999968;0.6927702;2.136296
0.025886719840000013;0.6927702;2.136296
0.02621439984;0.6927702;2.288888
0.026542079839999986;0.6714072;2.395703
0.026869759839999972;0.6714072;2.533036
0.027197439830000007;0.6494339;2.65511
0.027525119829999993;0.6494339;2.746666
0.02785279982999998;0.6274605;2.533036
0.028180479829999966;0.6274605;2.670369
0.02850815983000001;0.6274605;2.853481
0.02883583981999999;0.6274605;3.006073
0.029163519819999977;0.6274605;3.173925
0.029491199819999963;0.6274605;3.112888
0.029818879820000005;0.6494339;3.219702
0.030146559819999995;0.6494339;3.402814
0.030474239809999974;0.6714072;3.326517
0.030801919810000015;0.6714072;3.387554
0.031129599810000002;0.6714072;3.494369
0.03145727980999999;0.6714072;3.616443
0.03178495980999998;0.6714072;3.616443
0.03211263980000001;0.6714072;3.67748
0.0324403198;0.6714072;3.616443
0.03276799979999998;0.6714072;3.646962
0.03309567979999997;0.6714072;3.753777
0.03342335980000002;0.6714072;3.738517
0.03375103978999999;0.6714072;3.707999
0.03407871978999998;0.6714072;3.738517
0.034406399789999965;0.6714072;3.707999
0.03473407979000001;0.6714072;3.845332
0.035061759789999994;0.6714072;3.967406
0.035389439779999976;0.6494339;4.135258
0.03571711977999996;0.6494339;4.486221
0.036044799780000004;0.6494339;4.730369
0.036372479779999994;0.6494339;4.745628
0.03670015977999998;0.6494339;4.669332
0.037027839770000015;0.6494339;5.264442
0.03735551977;0.6494339;5.279702
0.03768319976999999;0.6494339;5.142368
0.03801087976999997;0.6714072;5.127109
0.038338559770000016;0.6714072;5.127109
0.03866623976;0.6714072;5.020295
0.03899391975999998;0.6714072;4.821924
0.03932159975999997;0.6714072;4.821924
0.03964927976000001;0.6714072;4.821924
0.03997695976;0.6714072;4.821924
0.040304639749999975;0.6714072;4.852443
0.040632319749999965;0.6714072;5.035554
0.04095999975000001;0.6714072;5.218665
0.04128767974999999;0.6714072;5.294961
0.04161535974999998;0.6714072;5.355998
0.041943039740000014;0.6714072;5.249183
0.042270719740000004;0.6714072;5.264442
0.042598399739999994;0.6714072;5.157628
0.04292607973999998;0.6714072;5.096591
0.04325375973999997;0.6714072;5.157628
0.04358143973;0.6714072;5.218665
0.04390911972999999;0.6714072;5.340739
0.04423679972999997;0.6714072;5.32548
0.044564479730000016;0.6714072;5.32548
0.044892159730000006;0.6714072;5.493331
