Tiempo,acc X,acc Y,acc Z,giro X,giro Y,giro Z,temperatura
28.39435362815857,-1.702277,-3.361459,10.127473,-0.043966,-0.00453,-0.01279,26.212352
28.50477409362793,-1.708263,-3.354277,10.134656,-0.044766,-0.00373,-0.012524,26.197647
28.610899686813354,-1.704672,-3.363853,10.134656,-0.045032,-0.003198,-0.011991,26.197647
28.72204828262329,-1.702277,-3.363853,10.127473,-0.043966,-0.004263,-0.012257,26.200588
28.831815481185913,-1.705869,-3.359065,10.135853,-0.044233,-0.003997,-0.012524,26.203529
28.939380645751953,-1.704672,-3.350685,10.129868,-0.044766,-0.004263,-0.012257,26.203529
29.05007576942444,-1.708263,-3.356671,10.127473,-0.044499,-0.00373,-0.01279,26.203529
29.160099029541016,-1.702277,-3.363853,10.134656,-0.044233,-0.004263,-0.01279,26.200588
29.267030954360962,-1.702277,-3.365051,10.127473,-0.044233,-0.00373,-0.012257,26.203529
29.37752938270569,-1.699883,-3.365051,10.12508,-0.043966,-0.00453,-0.012524,26.203529
29.48707365989685,-1.70946,-3.363853,10.13705,-0.044766,-0.00373,-0.013057,26.209411
29.593961000442505,-1.704672,-3.350685,10.141839,-0.044766,-0.00373,-0.011991,26.209411
29.705001831054688,-1.708263,-3.362656,10.13705,-0.044499,-0.004263,-0.013057,26.20647
29.815062761306763,-1.710657,-3.362656,10.13346,-0.044766,-0.004263,-0.013057,26.209411
29.922046661376953,-1.704672,-3.356671,10.126276,-0.044233,-0.004263,-0.012524,26.215293
30.032846927642822,-1.702277,-3.360262,10.127473,-0.044766,-0.00373,-0.012524,26.212352
30.142824411392212,-1.713051,-3.359065,10.132262,-0.045032,-0.00373,-0.01279,26.203529
30.25004768371582,-1.703474,-3.357868,10.134656,-0.043966,-0.003997,-0.01279,26.212352
30.360228061676025,-1.710657,-3.356671,10.139445,-0.044233,-0.004263,-0.012257,26.212352
30.4700665473938,-1.703474,-3.361459,10.127473,-0.044499,-0.004263,-0.011991,26.203529
30.578091621398926,-1.714248,-3.362656,10.134656,-0.044499,-0.00373,-0.012524,26.212352
30.688119411468506,-1.708263,-3.357868,10.119094,-0.043966,-0.004796,-0.01279,26.212352
30.798843145370483,-1.698686,-3.360262,10.134656,-0.044233,-0.004263,-0.011991,26.209411
30.90508008003235,-1.702277,-3.354277,10.131065,-0.044766,-0.003997,-0.012524,26.209411
31.016048908233643,-1.713051,-3.35308,10.128671,-0.045565,-0.00373,-0.01279,26.212352
31.12642526626587,-1.704672,-3.363853,10.14543,-0.044233,-0.003997,-0.012257,26.215293
31.232990026474,-1.702277,-3.362656,10.128671,-0.044499,-0.003997,-0.012524,26.203529
31.344064712524414,-1.713051,-3.35308,10.139445,-0.044233,-0.00453,-0.012524,26.212352
31.454078197479248,-1.708263,-3.357868,10.141839,-0.045032,-0.00373,-0.01279,26.203529
31.56104803085327,-1.71784,-3.354277,10.121488,-0.044233,-0.00373,-0.012257,26.209411
31.67122530937195,-1.692701,-3.359065,10.131065,-0.043966,-0.003997,-0.01279,26.200588
31.782099723815918,-1.71784,-3.357868,10.127473,-0.044233,-0.003997,-0.011991,26.212352
31.892438173294067,-1.708263,-3.354277,10.132262,-0.045299,-0.003997,-0.012524,26.215293
31.99903702735901,-1.704672,-3.350685,10.13705,-0.045032,-0.003997,-0.013057,26.212352
32.108952045440674,-1.707066,-3.361459,10.143036,-0.044233,-0.003464,-0.012257,26.218235
32.22008395195007,-1.708263,-3.361459,10.132262,-0.044499,-0.004263,-0.011991,26.20647
32.326865434646606,-1.704672,-3.359065,10.128671,-0.044766,-0.003198,-0.012257,26.215293
32.43688440322876,-1.703474,-3.357868,10.119094,-0.045299,-0.00373,-0.01279,26.212352
32.54704976081848,-1.70946,-3.362656,10.128671,-0.044766,-0.003464,-0.013323,26.209411
32.65408897399902,-1.703474,-3.361459,10.120291,-0.044233,-0.003997,-0.01279,26.212352
32.76508355140686,-1.703474,-3.356671,10.131065,-0.044499,-0.00373,-0.012524,26.221176
32.875468254089355,-1.708263,-3.360262,10.119094,-0.045832,-0.004263,-0.012524,26.212352
32.98205065727234,-1.707066,-3.357868,10.123883,-0.044233,-0.00373,-0.012257,26.218235
33.09307837486267,-1.707066,-3.35308,10.132262,-0.044499,-0.00453,-0.012524,26.215293
33.20310664176941,-1.705869,-3.360262,10.127473,-0.044766,-0.004263,-0.01279,26.215293
33.31013512611389,-1.708263,-3.355474,10.13346,-0.045299,-0.00373,-0.01359,26.215293
33.420665979385376,-1.705869,-3.361459,10.128671,-0.0437,-0.003997,-0.011991,26.221176
