Tiempo;Canal A;Canal B
(ms);(V);(mV)

-501,01066355;0,67171240;-14,41999000
-500,68298355;0,67171240;-14,58785000
-500,35530355;0,66072570;-15,22873000
-500,02762355;0,64973910;-15,24399000
-499,69994355;0,63875240;-15,54918000
-499,37226356;0,63875240;-15,76281000
-499,04458356;0,63875240;-16,20533000
-498,71690356;0,63875240;-16,66311000
-498,38922356;0,63875240;-16,98355000
-498,06154356;0,64973910;-17,39555000
-497,73386357;0,66072570;-17,82281000
-497,40618357;0,67171240;-18,14325000
-497,07850357;0,68269910;-18,28059000
-496,75082357;0,68269910;-18,78414000
-496,42314357;0,69368570;-19,15036000
-496,09546358;0,69368570;-19,48607000
-495,76778358;0,68269910;-19,82177000
-495,44010358;0,68269910;-20,24903000
-495,11242358;0,68269910;-20,72207000
-494,78474358;0,67171240;-21,10355000
-494,45706359;0,66072570;-21,42399000
-494,12938359;0,64973910;-21,72918000
-493,80170359;0,64973910;-21,95807000
-493,47402359;0,64973910;-22,30903000
-493,14634359;0,66072570;-22,81259000
-492,81866360;0,66072570;-23,16355000
-492,49098360;0,66072570;-23,51451000
-492,16330360;0,67171240;-23,52977000
-491,83562360;0,68269910;-23,85021000
-491,50794360;0,69368570;-24,17066000
-491,18026361;0,68269910;-24,59792000
-490,85258361;0,67171240;-24,79629000
-490,52490361;0,67171240;-24,93362000
-490,19722361;0,66072570;-24,97940000
-489,86954361;0,66072570;-25,33036000
-489,54186362;0,64973910;-25,63555000
-489,21418362;0,64973910;-26,55110000
-488,88650362;0,64973910;-26,68843000
-488,55882362;0,67171240;-26,99362000
-488,23114362;0,67171240;-27,52769000
-487,90346363;0,67171240;-27,80236000
-487,57578363;0,68269910;-28,15332000
-487,24810363;0,67171240;-28,45851000
-486,92042363;0,68269910;-28,67214000
-486,59274363;0,67171240;-29,00784000
-486,26506364;0,67171240;-29,28251000
-485,93738364;0,66072570;-29,63347000
-485,60970364;0,67171240;-29,95392000
-485,28202364;0,67171240;-30,18280000
-484,95434364;0,67171240;-30,50325000
-484,62666365;0,68269910;-30,88473000
-484,29898365;0,68269910;-31,15940000
-483,97130365;0,69368570;-31,47984000
-483,64362365;0,69368570;-31,22043000
-483,31594365;0,69368570;-31,54088000
-482,98826365;0,69368570;-31,75451000
-482,66058366;0,69368570;-32,01391000
-482,33290366;0,69368570;-32,34962000
-482,00522366;0,69368570;-32,62428000
-481,67754366;0,69368570;-33,00576000
-481,34986366;0,69368570;-33,14310000
-481,02218367;0,68269910;-33,35673000
-480,69450367;0,68269910;-33,55510000
-480,36682367;0,68269910;-33,82977000
-480,03914367;0,68269910;-34,02814000
-479,71146367;0,67171240;-34,33332000
-479,38378368;0,67171240;-34,57747000
-479,05610368;0,66072570;-34,85214000
-478,72842368;0,66072570;-35,27940000
-478,40074368;0,63875240;-35,38621000
-478,07306368;0,62776570;-35,64562000
-477,74538369;0,62776570;-35,90503000
-477,41770369;0,62776570;-36,17969000
-477,09002369;0,63875240;-36,43909000
-476,76234369;0,63875240;-36,62221000
-476,43466369;0,64973910;-36,74428000
-476,10698370;0,64973910;-36,42384000
-475,77930370;0,67171240;-36,69851000
-475,45162370;0,67171240;-36,89687000
-475,12394370;0,67171240;-37,23258000
-474,79626370;0,66072570;-37,50724000
-474,46858371;0,66072570;-37,69036000
-474,14090371;0,66072570;-37,88873000
-473,81322371;0,66072570;-37,96502000
-473,48554371;0,66072570;-37,33939000
-473,15786371;0,66072570;-37,43095000
-472,83018372;0,67171240;-37,53777000
-472,50250372;0,67171240;-37,53777000
-472,17482372;0,68269910;-37,81243000
-471,84714372;0,68269910;-38,23969000
-471,51946372;0,67171240;-38,46858000
-471,19178373;0,67171240;-38,68221000
-470,86410373;0,66072570;-38,98739000
-470,53642373;0,67171240;-39,06369000
-470,20874373;0,67171240;-39,17051000
-469,88106373;0,67171240;-39,21628000
-469,55338374;0,67171240;-39,33836000
-469,22570374;0,67171240;-39,56725000
-468,89802374;0,68269910;-39,76562000
-468,57034374;0,68269910;-39,85717000
-468,24266374;0,70436720;-40,36073000
-467,91498375;0,70436720;-40,33021000
-467,58730375;0,70436720;-40,34547000
-467,25962375;0,70436720;-40,46754000
-466,93194375;0,70436720;-40,48280000
-466,60426375;0,70436720;-41,33732000
-466,27658376;0,71535380;-41,53569000
-465,94890376;0,70436720;-41,77983000
-465,62122376;0,69368570;-41,93243000
-465,29354376;0,69368570;-42,06976000
-464,96586376;0,69368570;-42,03924000
-464,63818377;0,69368570;-42,22235000
-464,31050377;0,68269910;-42,31391000
-463,98282377;0,68269910;-42,37495000
-463,65514377;0,67171240;-42,66488000
-463,32746377;0,68269910;-42,83273000
-462,99978378;0,68269910;-42,77169000
-462,67210378;0,68269910;-42,86324000
-462,34442378;0,68269910;-43,03109000
-462,01674378;0,68269910;-43,21421000
-461,68906378;0,69368570;-43,42784000
-461,36138379;0,69368570;-43,29050000
-461,03370379;0,69368570;-43,35154000
-460,70602379;0,68269910;-43,22947000
-460,37834379;0,68269910;-43,25998000
-460,05066379;0,68269910;-43,33628000
-459,72298380;0,67171240;-43,50413000
-459,39530380;0,67171240;-43,54991000
-459,06762380;0,67171240;-43,36680000
-458,73994380;0,67171240;-43,42784000
-458,41226380;0,66072570;-43,53465000
-458,08458381;0,66072570;-43,65673000
-457,75690381;0,66072570;-43,65673000
-457,42922381;0,66072570;-43,80932000
-457,10154381;0,67171240;-43,90088000
-456,77386381;0,67171240;-43,99243000
-456,44618382;0,66072570;-43,96191000
-456,11850382;0,66072570;-44,35865000
-455,79082382;0,67171240;-43,91613000
-455,46314382;0,68269910;-43,91613000
-455,13546382;0,68269910;-43,93139000
-454,80778383;0,68269910;-43,83984000
-454,48010383;0,67171240;-43,67199000
-454,15242383;0,67171240;-43,56517000
-453,82474383;0,68269910;-43,68724000
-453,49706383;0,67171240;-43,73302000
-453,16938384;0,67171240;-43,77880000
-452,84170384;0,67171240;-43,82458000
-452,51402384;0,67171240;-43,88562000
-452,18634384;0,67171240;-43,83984000
-451,85866384;0,68269910;-43,73302000
-451,53098385;0,68269910;-43,54991000
-451,20330385;0,68269910;-44,14502000
-450,87562385;0,69368570;-44,14502000
-450,54794385;0,69368570;-44,08398000
-450,22026385;0,68269910;-43,96191000
-449,89258386;0,68269910;-43,70250000
-449,56490386;0,68269910;-43,73302000
-449,23722386;0,68269910;-43,74828000
-448,90954386;0,68269910;-43,54991000
-448,58186386;0,68269910;-43,61095000
-448,25418387;0,69368570;-43,50413000
-447,92650387;0,69368570;-43,48887000
-447,59882387;0,70436720;-43,41258000
-447,27114387;0,70436720;-43,36680000
-446,94346387;0,69368570;-43,33628000
-446,61578388;0,68269910;-43,54991000
-446,28810388;0,68269910;-43,80932000
-445,96042388;0,67171240;-43,48887000
-445,63274388;0,66072570;-43,03109000
-445,30506388;0,66072570;-43,07687000
-444,97738389;0,66072570;-43,00058000
-444,64970389;0,66072570;-42,77169000
-444,32202389;0,67171240;-42,69539000
-443,99434389;0,67171240;-42,74117000
-443,66666389;0,67171240;-42,61909000
-443,33898390;0,68269910;-42,45124000
-443,01130390;0,67171240;-42,43599000
-442,68362390;0,66072570;-42,40546000
-442,35594390;0,66072570;-42,34443000
-442,02826390;0,66072570;-42,10028000
-441,70058391;0,64973910;-41,96295000
-441,37290391;0,66072570;-41,82561000
-441,04522391;0,66072570;-41,76458000
-440,71754391;0,66072570;-41,90191000
-440,38986391;0,67171240;-41,90191000
-440,06218392;0,68269910;-41,68828000
-439,73450392;0,68269910;-41,52043000
-439,40682392;0,68269910;-41,35258000
-439,07914392;0,68269910;-41,24576000
