Tiempo;Canal A;Canal B
(ms);(V);(mV)

-501,01674322;0,67140720;-3,00607300
-500,68906322;0,67140720;-2,28888800
-500,36138322;0,67140720;-2,16681400
-500,03370323;0,67140720;-2,24311000
-499,70602323;0,67140720;-2,21259200
-499,37834323;0,67140720;-2,12103600
-499,05066323;0,67140720;-2,01422100
-498,72298323;0,67140720;-1,87688800
-498,39530324;0,67140720;-1,81585100
-498,06762324;0,67140720;-1,72429600
-497,73994324;0,67140720;-1,70903600
-497,41226324;0,67140720;-1,66325900
-497,08458324;0,67140720;-1,52592500
-496,75690325;0,67140720;-1,37333300
-496,42922325;0,67140720;-1,32755500
-496,10154325;0,67140720;-1,22074000
-495,77386325;0,67140720;-1,35807400
-495,44618325;0,67140720;-1,37333300
-495,11850326;0,67140720;-1,37333300
-494,79082326;0,67140720;-1,06814800
-494,46314326;0,67140720;-0,80874040
-494,13546326;0,67140720;-0,64088860
-493,80778326;0,67140720;-0,71718490
-493,48010327;0,67140720;-0,71718490
-493,15242327;0,67140720;-0,64088860
-492,82474327;0,67140720;-0,56459240
-492,49706327;0,67140720;-0,57985160
-492,16938327;0,67140720;-1,61748100
-491,84170327;0,67140720;-1,51066600
-491,51402328;0,67140720;-1,32755500
-491,18634328;0,67140720;-1,23600000
-490,85866328;0,67140720;-1,08340700
-490,53098328;0,67140720;-1,00711100
-490,20330328;0,67140720;-0,97659220
-489,87562329;0,67140720;-0,82399970
-489,54794329;0,67140720;-0,71718490
-489,22026329;0,67140720;-0,68666640
-488,89258329;0,67140720;-0,74770340
-488,56490329;0,67140720;-0,83925900
-488,23722330;0,67140720;-0,93081450
-487,90954330;0,67140720;-0,56459240
-487,58186330;0,67140720;-0,32044430
-487,25418330;0,67140720;-0,27466660
-486,92650330;0,67140720;0,10681480
-486,59882331;0,67140720;0,13733330
-486,27114331;0,67140720;0,19837030
-485,94346331;0,67140720;0,21362960
-485,61578331;0,67140720;0,27466660
-485,28810331;0,67140720;0,30518510
-484,96042332;0,67140720;0,33570360
-484,63274332;0,67140720;0,74770340
-484,30506332;0,67140720;0,83925900
-483,97738332;0,67140720;0,86977740
-483,64970332;0,67140720;0,67140720
-483,32202333;0,67140720;0,65614790
-482,99434333;0,67140720;0,71718490
-482,66666333;0,67140720;0,76296270
-482,33898333;0,67140720;0,76296270
-482,01130333;0,67140720;0,77822200
-481,68362334;0,67140720;0,90029600
-481,35594334;0,67140720;0,93081450
-481,02826334;0,67140720;1,14444400
-480,70058334;0,67140720;1,12918500
-480,37290334;0,67140720;1,19022200
-480,04522335;0,67140720;1,37333300
-479,71754335;0,67140720;1,40385100
-479,38986335;0,67140720;1,20548100
-479,06218335;0,67140720;1,08340700
-478,73450335;0,67140720;1,22074000
-478,40682336;0,67140720;1,41911100
-478,07914336;0,67140720;1,46488800
-477,75146336;0,67140720;1,38859200
-477,42378336;0,67140720;1,38859200
-477,09610336;0,67140720;1,52592500
-476,76842337;0,67140720;1,51066600
-476,44074337;0,67140720;1,55644400
-476,11306337;0,67140720;1,60222200
-475,78538337;0,67140720;1,66325900
-475,45770337;0,67140720;2,01422100
-475,13002338;0,67140720;2,07525800
-474,80234338;0,67140720;2,51777700
-474,47466338;0,67140720;2,59407300
-474,14698338;0,67140720;2,65511000
-473,81930338;0,67140720;2,77718400
-473,49162339;0,67140720;2,91451700
-473,16394339;0,67140720;2,94503600
-472,83626339;0,67140720;2,94503600
-472,50858339;0,67140720;3,02133200
-472,18090339;0,67140720;3,08236900
-471,85322340;0,67140720;3,12814700
-471,52554340;0,67140720;3,15866500
-471,19786340;0,67140720;3,15866500
-470,87018340;0,67140720;3,26548000
-470,54250340;0,67140720;3,35703600
-470,21482341;0,67140720;3,44859100
-469,88714341;0,67140720;3,46385000
-469,55946341;0,67140720;3,52488800
-469,23178341;0,67140720;3,60118400
-468,90410341;0,67140720;3,67748000
-468,57642342;0,67140720;3,64696200
-468,24874342;0,67140720;3,70799900
-467,92106342;0,64943390;3,50962800
-467,59338342;0,64943390;3,57066500
-467,26570342;0,64943390;3,46385000
-466,93802343;0,64943390;3,67748000
-466,61034343;0,64943390;3,66222100
-466,28266343;0,64943390;3,43333200
-465,95498343;0,64943390;3,46385000
-465,62730343;0,64943390;3,55540600
-465,29962344;0,67140720;3,57066500
-464,97194344;0,67140720;3,50962800
-464,64426344;0,67140720;3,47911000
-464,31658344;0,67140720;3,50962800
-463,98890344;0,67140720;3,67748000
-463,66122345;0,67140720;3,72325800
-463,33354345;0,67140720;3,81481300
-463,00586345;0,67140720;3,89111000
-462,67818345;0,67140720;3,95214700
-462,35050345;0,67140720;3,96740600
-462,02282346;0,67140720;3,98266500
-461,69514346;0,67140720;3,99792500
-461,36746346;0,67140720;4,08948000
-461,03978346;0,67140720;4,22681300
-460,71210346;0,67140720;4,05896100
-460,38442347;0,67140720;3,86059100
-460,05674347;0,67140720;3,92162800
-459,72906347;0,67140720;3,99792500
-459,40138347;0,67140720;4,11999800
-459,07370347;0,67140720;4,10473900
-458,74602348;0,67140720;4,13525800
-458,41834348;0,67140720;4,22681300
-458,09066348;0,67140720;4,22681300
-457,76298348;0,67140720;4,36414700
-457,43530348;0,67140720;4,37940600
-457,10762349;0,67140720;4,24207300
-456,77994349;0,67140720;4,18103600
-456,45226349;0,67140720;4,13525800
-456,12458349;0,67140720;4,24207300
-455,79690349;0,67140720;4,31836900
-455,46922350;0,67140720;4,34888700
-455,14154350;0,67140720;4,51673900
-454,81386350;0,67140720;4,51673900
-454,48618350;0,67140720;4,57777600
-454,15850350;0,67140720;4,53199800
-453,83082351;0,67140720;4,53199800
-453,50314351;0,67140720;4,60829400
-453,17546351;0,67140720;4,63881300
-452,84778351;0,67140720;4,71510900
-452,52010351;0,67140720;5,02029500
-452,19242352;0,67140720;4,98977600
-451,86474352;0,67140720;4,82192400
-451,53706352;0,67140720;4,89822100
-451,20938352;0,69277020;5,03555400
-450,88170352;0,69277020;5,12710900
-450,55402353;0,69277020;5,14236800
-450,22634353;0,69277020;5,00503500
-449,89866353;0,69277020;4,92873900
-449,57098353;0,69277020;4,57777600
-449,24330353;0,69277020;4,74562800
-448,91562354;0,69277020;4,92873900
-448,58794354;0,67140720;5,02029500
-448,26026354;0,67140720;5,11185000
-447,93258354;0,67140720;5,08133200
-447,60490354;0,67140720;5,08133200
-447,27722355;0,67140720;4,60829400
-446,94954355;0,67140720;4,60829400
-446,62186355;0,67140720;4,62355400
-446,29418355;0,67140720;4,74562800
-445,96650355;0,67140720;4,85244300
-445,63882356;0,67140720;4,92873900
-445,31114356;0,67140720;5,00503500
-444,98346356;0,67140720;4,79140600
-444,65578356;0,67140720;4,82192400
-444,32810356;0,67140720;4,47096200
-444,00042357;0,67140720;4,34888700
-443,67274357;0,67140720;4,25733200
-443,34506357;0,67140720;4,22681300
-443,01738357;0,67140720;4,19629500
-442,68970357;0,67140720;4,27259100
-442,36202358;0,67140720;4,27259100
-442,03434358;0,67140720;4,40992500
-441,70666358;0,67140720;4,63881300
-441,37898358;0,67140720;4,74562800
-441,05130358;0,67140720;4,88296100
-440,72362359;0,67140720;4,88296100
-440,39594359;0,67140720;4,86770200
-440,06826359;0,67140720;4,89822100
-439,74058359;0,67140720;4,65407200
-439,41290359;0,67140720;4,71510900
-439,08522360;0,67140720;4,68459100
-438,75754360;0,67140720;5,02029500
-438,42986360;0,67140720;4,98977600
-438,10218360;0,67140720;5,05081300
-437,77450360;0,67140720;5,06607200
-437,44682361;0,67140720;4,95925800
-437,11914361;0,67140720;4,94399800
-436,79146361;0,64943390;5,08133200
-436,46378361;0,64943390;5,20340500
