Time,Signal
2.2399999999999998,5005.5
2.2499999999999996,5005.5
2.2600000000000002,5005.87
2.27,5006.06
2.28,5006.06
2.2899999999999996,5006.44
2.3000000000000003,5006.62
2.31,5006.81
2.32,5007.0
2.3299999999999996,5007.19
2.3400000000000003,5007.37
2.35,5007.75
2.36,5007.75
2.3699999999999997,5007.94
2.3800000000000003,5008.12
2.39,5008.31
2.4,5008.5
2.4099999999999997,5008.5
2.4200000000000004,5008.87
2.43,5009.06
2.44,5009.06
2.4499999999999997,5009.25
2.4600000000000004,5009.62
2.47,5009.62
2.48,5009.62
2.4899999999999998,5009.81
2.4999999999999996,5010.0
2.5100000000000002,5010.19
2.52,5010.37
2.53,5010.56
2.5399999999999996,5010.56
2.5500000000000003,5010.75
2.56,5010.75
2.57,5010.94
2.5799999999999996,5010.94
2.5900000000000003,5011.12
2.6,5011.31
2.61,5011.31
2.6199999999999997,5011.5
2.6300000000000003,5011.69
2.64,5011.87
2.65,5011.87
2.6599999999999997,5012.06
2.6700000000000004,5011.87
2.68,5012.44
2.69,5012.25
2.6999999999999997,5012.62
2.7100000000000004,5012.62
2.72,5012.44
2.73,5012.62
2.7399999999999998,5012.81
2.7499999999999996,5012.81
2.7600000000000002,5013.0
2.77,5013.19
2.78,5013.19
2.7899999999999996,5013.37
2.8000000000000003,5013.37
2.81,5013.37
2.82,5013.75
2.8299999999999996,5013.75
2.8400000000000003,5013.75
2.85,5013.94
2.86,5013.94
2.8699999999999997,5014.12
2.8800000000000003,5013.94
2.89,5014.31
2.9,5014.12
2.9099999999999997,5014.31
2.9200000000000004,5014.5
2.93,5014.5
2.94,5014.5
2.9499999999999997,5014.69
2.9600000000000004,5014.87
2.97,5015.06
2.98,5014.87
2.9899999999999998,5015.06
2.9999999999999996,5015.25
3.0100000000000002,5015.25
3.02,5015.25
3.03,5015.44
3.0399999999999996,5015.25
3.0500000000000003,5015.44
3.06,5015.44
3.07,5015.62
3.0799999999999996,5015.62
3.0900000000000003,5015.62
3.1,5015.81
3.11,5015.81
3.1199999999999997,5016.0
3.1300000000000003,5016.19
3.14,5016.19
3.15,5016.19
3.1599999999999997,5016.19
3.1700000000000004,5016.19
3.18,5016.37
3.19,5016.37
3.1999999999999997,5016.37
3.2100000000000004,5016.37
3.22,5016.56
3.23,5016.56
3.2399999999999998,5016.75
3.2499999999999996,5016.75
3.2600000000000002,5016.94
3.27,5016.94
3.28,5016.94
3.2899999999999996,5017.12
3.3000000000000003,5017.12
3.31,5016.94
3.32,5017.31
3.3299999999999996,5017.31
3.3400000000000003,5017.31
3.35,5017.5
3.36,5017.5
3.3699999999999997,5017.69
3.3800000000000003,5017.69
3.39,5017.5
3.4,5017.87
3.4099999999999997,5017.87
3.4200000000000004,5017.87
3.43,5017.87
3.44,5017.87
3.4499999999999997,5018.25
3.4600000000000004,5018.06
3.47,5018.25
3.48,5018.25
3.4899999999999998,5018.25
3.5000000000000004,5018.25
3.5100000000000002,5018.25
3.52,5018.25
3.53,5018.25
3.5399999999999996,5018.44
3.5500000000000003,5018.44
3.56,5018.44
3.57,5018.62
3.5799999999999996,5018.81
3.5900000000000003,5018.62
3.6,5018.81
3.61,5018.81
3.6199999999999997,5018.62
3.6300000000000003,5018.81
3.64,5018.81
3.65,5019.0
3.6599999999999997,5018.81
3.6700000000000004,5019.0
3.68,5019.0
3.69,5019.0
3.6999999999999997,5019.19
3.7100000000000004,5019.19
3.72,5019.19
3.73,5019.19
3.7399999999999998,5019.37
3.7500000000000004,5019.19
3.7600000000000002,5019.19
3.77,5019.37
3.78,5019.56
3.7899999999999996,5019.56
3.8000000000000003,5019.75
3.81,5019.56
3.82,5019.56
3.8299999999999996,5019.56
3.8400000000000003,5019.56
3.85,5019.94
3.86,5019.94
3.8699999999999997,5019.75
3.8800000000000003,5019.94
3.89,5019.75
3.9,5020.12
3.9099999999999997,5019.94
3.9200000000000004,5019.94
3.93,5020.12
3.94,5020.31
3.9499999999999997,5020.31
3.9600000000000004,5020.31
3.97,5020.12
3.98,5020.31
3.9899999999999998,5020.31
4.0,5020.31
4.01,5020.31
4.02,5020.31
4.029999999999999,5020.31
4.039999999999999,5020.5
4.050000000000001,5020.5
4.0600000000000005,5020.31
4.07,5020.5
4.08,5020.69
4.09,5020.5
4.1,5020.69
4.109999999999999,5020.69
4.119999999999999,5020.69
4.130000000000001,5020.69
4.140000000000001,5020.69
4.15,5020.69
4.16,5020.87
4.17,5020.69
4.18,5020.87
4.1899999999999995,5020.69
4.199999999999999,5020.87
4.210000000000001,5021.06
4.220000000000001,5021.06
4.23,5020.87
4.24,5021.06
4.25,5021.06
4.26,5021.25
4.27,5021.06
4.279999999999999,5021.06
4.289999999999999,5021.25
4.300000000000001,5021.25
4.3100000000000005,5021.25
4.32,5021.25
4.33,5021.44
4.34,5021.25
4.35,5021.44
4.359999999999999,5021.44
4.369999999999999,5021.25
4.380000000000001,5021.44
4.390000000000001,5021.44
4.4,5021.62
4.41,5021.62
4.42,5021.44
4.43,5021.44
4.4399999999999995,5021.62
4.449999999999999,5021.62
4.460000000000001,5021.62
4.470000000000001,5021.62
4.48,5021.62
4.49,5021.81
4.5,5021.62
4.51,5021.81
4.52,5022.0
4.529999999999999,5021.81
4.539999999999999,5021.81
4.550000000000001,5022.0
4.5600000000000005,5022.0
4.57,5022.0
4.58,5021.81
4.59,5022.0
4.6,5022.19
4.609999999999999,5022.19
4.619999999999999,5022.37
4.629999999999999,5022.19
4.640000000000001,5022.37
4.65,5022.19
4.66,5022.37
4.67,5022.37
4.68,5022.37
4.6899999999999995,5022.56
4.699999999999999,5022.56
4.709999999999999,5022.37
4.720000000000001,5022.56
4.73,5022.56
4.74,5022.56
4.75,5022.75
4.76,5022.75
4.77,5022.75
4.779999999999999,5022.75
4.789999999999999,5022.75
4.800000000000001,5022.94
4.8100000000000005,5022.75
4.82,5022.94
4.83,5022.75
4.84,5022.75
4.85,5022.94
4.859999999999999,5022.94
4.869999999999999,5022.94
4.879999999999999,5022.94
4.890000000000001,5022.94
4.9,5022.94
4.91,5022.94
4.92,5022.94
4.93,5022.94
4.9399999999999995,5023.12
4.949999999999999,5023.12
4.959999999999999,5022.94
4.970000000000001,5023.12
4.98,5023.31
4.99,5023.12
5.0,5023.12
5.01,5023.31
5.02,5023.31
5.029999999999999,5023.31
5.039999999999999,5023.31
5.050000000000001,5023.5
5.0600000000000005,5023.31
5.07,5023.5
5.08,5023.5
5.09,5023.31
5.1,5023.5
5.109999999999999,5023.5
5.119999999999999,5023.5
5.129999999999999,5023.31
5.140000000000001,5023.5
5.15,5023.5
5.16,5023.5
5.17,5023.5
5.18,5023.5
5.1899999999999995,5023.87
5.199999999999999,5023.69
5.209999999999999,5023.87
5.220000000000001,5023.69
5.23,5023.69
5.24,5023.69
5.25,5023.87
5.26,5023.69
5.27,5023.87
5.279999999999999,5023.69
5.290000000000001,5023.87
5.300000000000001,5024.06
5.3100000000000005,5023.87
5.32,5023.87
5.33,5024.06
5.34,5024.06
5.35,5024.06
5.359999999999999,5024.06
5.369999999999999,5024.06
5.379999999999999,5024.25
5.389999999999999,5024.25
5.4,5024.25
5.41,5024.06
5.42,5024.25
5.43,5024.06
5.4399999999999995,5024.06
5.449999999999999,5024.25
5.459999999999999,5024.25
5.469999999999999,5024.25
5.48,5024.25
5.49,5024.25
5.5,5024.44
5.51,5024.25
5.52,5024.25
5.529999999999999,5024.25
5.539999999999999,5024.62
5.549999999999999,5024.44
5.559999999999999,5024.44
5.57,5024.25
5.58,5024.44
5.59,5024.62
5.6,5024.44
5.609999999999999,5024.44
5.619999999999999,5024.62
5.629999999999999,5024.62
5.639999999999999,5024.62
5.65,5024.62
5.66,5024.44
5.67,5024.81
5.68,5024.62
5.6899999999999995,5024.62
5.699999999999999,5024.62
5.709999999999999,5024.81
5.719999999999999,5024.81
5.73,5024.81
5.74,5024.81
5.75,5024.81
5.76,5024.81
5.77,5024.81
5.779999999999999,5024.62
5.789999999999999,5024.81
5.799999999999999,5024.81
5.809999999999999,5024.81
5.82,5024.81
5.83,5024.62
5.84,5024.81
5.85,5024.81
5.859999999999999,5024.62
5.869999999999999,5024.81
5.879999999999999,5024.81
5.889999999999999,5024.81
5.9,5024.81
5.91,5025.0
5.92,5024.81
5.93,5024.81
5.9399999999999995,5025.0
5.949999999999999,5025.0
5.959999999999999,5025.0
5.969999999999999,5025.0
5.98,5024.81
5.99,5025.19
6.0,5025.19
6.01,5025.19
6.02,5025.19
6.029999999999999,5025.19
6.039999999999999,5025.19
6.049999999999999,5025.0
6.0600000000000005,5025.19
6.07,5025.19
6.08,5025.19
6.09,5025.19
6.1,5025.19
6.109999999999999,5025.19
6.119999999999999,5025.19
6.129999999999999,5025.19
6.139999999999999,5025.37
6.15,5025.37
6.16,5025.19
6.17,5025.19
6.18,5025.19
6.1899999999999995,5025.19
6.199999999999999,5025.19
6.209999999999999,5025.19
6.219999999999999,5025.19
6.23,5025.37
6.24,5025.37
6.25,5025.19
6.26,5025.37
6.27,5025.19
6.279999999999999,5025.37
6.289999999999999,5025.37
6.299999999999999,5025.37
6.3100000000000005,5025.37
6.32,5025.37
6.33,5025.56
6.34,5025.37
6.35,5025.37
6.359999999999999,5025.56
6.369999999999999,5025.37
6.379999999999999,5025.56
6.389999999999999,5025.37
6.399999999999999,5025.37
6.41,5025.56
6.42,5025.56
6.43,5025.56
6.4399999999999995,5025.75
6.449999999999999,5025.56
6.459999999999999,5025.37
6.469999999999999,5025.75
6.479999999999999,5025.56
6.49,5025.75
6.5,5025.75
6.51,5025.56
6.52,5025.75
6.529999999999999,5025.75
6.539999999999999,5025.94
6.549999999999999,5025.75
6.559999999999999,5025.75
6.57,5025.75
6.58,5025.94
6.59,5025.56
6.6,5025.75
6.609999999999999,5025.56
6.619999999999999,5025.75
6.629999999999999,5025.75
6.639999999999999,5025.56
6.649999999999999,5025.75
6.66,5025.75
6.67,5025.75
6.68,5025.94
6.6899999999999995,5025.94
6.699999999999999,5025.94
6.709999999999999,5025.94
6.719999999999999,5026.12
6.729999999999999,5026.12
6.74,5025.94
6.75,5025.94
6.76,5025.94
6.77,5025.94
6.779999999999999,5026.31
6.789999999999999,5026.12
6.799999999999999,5026.12
6.809999999999999,5026.12
6.82,5026.31
6.83,5026.12
6.84,5026.31
6.85,5026.31
6.859999999999999,5026.12
6.869999999999999,5026.31
6.879999999999999,5026.12
6.889999999999999,5026.12
6.899999999999999,5026.31
6.91,5026.31
6.92,5026.31
6.93,5026.12
6.9399999999999995,5026.31
6.949999999999999,5026.31
6.959999999999999,5026.31
6.969999999999999,5026.31
6.979999999999999,5026.31
6.99,5026.31
7.0,5026.31
7.01,5026.5
7.02,5026.5
7.029999999999999,5026.31
7.039999999999999,5026.5
7.049999999999999,5026.5
7.059999999999999,5026.69
7.07,5026.5
7.08,5026.5
7.09,5026.31
7.1,5026.5
7.109999999999999,5026.5
7.119999999999999,5026.69
7.129999999999999,5026.5
7.139999999999999,5026.69
7.149999999999999,5026.69
7.16,5026.69
7.17,5026.69
7.18,5026.69
7.1899999999999995,5026.5
7.199999999999999,5026.69
7.209999999999999,5026.87
7.219999999999999,5026.69
7.229999999999999,5026.87
7.24,5026.69
7.25,5026.87
7.26,5026.87
7.27,5026.69
7.279999999999999,5026.69
7.289999999999999,5026.69
7.299999999999999,5026.69
7.309999999999999,5026.87
7.32,5026.69
7.33,5026.87
7.34,5026.87
7.35,5026.87
7.359999999999999,5026.69
7.369999999999999,5026.87
7.379999999999999,5026.87
7.389999999999999,5026.87
7.399999999999999,5026.87
7.41,5026.5
7.42,5026.69
7.43,5026.69
7.4399999999999995,5026.69
7.449999999999999,5026.87
7.459999999999999,5026.87
7.469999999999999,5026.69
7.479999999999999,5026.87
7.49,5027.06
7.5,5027.06
7.51,5026.87
7.52,5026.87
7.529999999999999,5026.87
7.539999999999999,5027.06
7.549999999999999,5026.87
7.559999999999999,5026.87
7.57,5027.06
7.58,5026.87
7.59,5027.06
7.6,5027.06
7.609999999999999,5027.06
7.619999999999999,5027.06
7.629999999999999,5027.06
7.639999999999999,5027.25
7.649999999999999,5027.25
7.66,5027.06
7.67,5027.06
7.68,5027.25
7.6899999999999995,5027.25
7.699999999999999,5027.25
7.709999999999999,5027.06
7.719999999999999,5027.06
7.729999999999999,5027.25
7.74,5027.06
7.75,5027.25
7.76,5027.25
7.77,5027.25
7.779999999999999,5027.44
7.789999999999999,5027.44
7.799999999999999,5027.25
7.809999999999999,5027.44
7.82,5027.44
7.83,5027.44
7.84,5027.25
7.85,5027.25
7.859999999999999,5027.25
7.869999999999999,5027.25
7.879999999999999,5027.44
7.889999999999999,5027.25
7.899999999999999,5027.25
7.91,5027.25
7.92,5027.44
7.93,5027.25
7.9399999999999995,5027.25
7.949999999999999,5027.25
7.959999999999999,5027.44
7.969999999999999,5027.44
7.979999999999999,5027.44
7.99,5027.44
8.0,5027.25
8.01,5027.44
8.02,5027.25
8.03,5027.25
8.04,5027.25
8.049999999999999,5027.25
8.059999999999999,5027.25
8.07,5027.25
8.08,5027.25
8.09,5027.25
8.1,5027.25
8.11,5027.25
8.12,5027.44
8.129999999999999,5027.25
8.139999999999999,5027.44
8.149999999999999,5027.44
8.16,5027.44
8.17,5027.44
8.18,5027.25
8.19,5027.25
8.2,5027.25
8.209999999999999,5027.25
8.219999999999999,5027.25
8.229999999999999,5027.44
8.24,5027.44
8.25,5027.25
8.26,5027.25
8.27,5027.44
8.28,5027.44
8.29,5027.44
8.299999999999999,5027.44
8.309999999999999,5027.44
8.32,5027.44
8.33,5027.44
8.34,5027.62
8.35,5027.44
8.36,5027.62
8.37,5027.62
8.379999999999999,5027.62
8.389999999999999,5027.44
8.399999999999999,5027.44
8.41,5027.62
8.42,5027.44
8.43,5027.62
8.44,5027.62
8.45,5027.62
8.459999999999999,5027.44
8.469999999999999,5027.44
8.479999999999999,5027.62
8.49,5027.81
8.5,5027.62
8.51,5027.81
8.52,5027.81
8.53,5027.62
8.54,5027.62
8.549999999999999,5027.81
8.559999999999999,5027.81
8.57,5027.81
8.58,5027.62
8.59,5027.62
8.6,5027.62
8.61,5027.44
8.62,5027.81
8.629999999999999,5027.62
8.639999999999999,5027.62
8.649999999999999,5027.62
8.66,5027.62
8.67,5027.81
8.68,5027.62
8.69,5027.81
8.7,5027.62
8.709999999999999,5027.62
8.719999999999999,5027.81
8.729999999999999,5027.62
8.74,5027.81
8.75,5027.81
8.76,5027.81
8.77,5027.81
8.78,5027.62
8.79,5027.81
8.799999999999999,5028.0
8.809999999999999,5027.81
8.82,5028.0
8.83,5027.81
8.84,5028.0
8.85,5027.81
8.86,5028.0
8.87,5028.19
8.879999999999999,5028.0
8.889999999999999,5028.0
8.899999999999999,5028.0
8.91,5028.0
8.92,5028.19
8.93,5028.0
8.94,5028.0
8.95,5028.0
8.959999999999999,5027.81
8.969999999999999,5028.0
8.979999999999999,5028.0
8.99,5027.81
9.0,5028.19
9.01,5028.19
9.02,5028.0
9.03,5028.0
9.04,5028.0
9.049999999999999,5028.0
9.059999999999999,5028.0
9.07,5028.19
9.08,5028.0
9.09,5028.19
9.1,5028.19
9.11,5028.19
9.12,5028.0
9.129999999999999,5028.0
9.139999999999999,5028.0
9.149999999999999,5028.0
9.16,5028.19
9.17,5028.19
9.18,5028.19
9.19,5028.19
9.2,5028.37
9.209999999999999,5028.37
9.219999999999999,5028.37
9.229999999999999,5028.37
9.24,5028.37
9.25,5028.37
9.26,5028.37
9.27,5028.37
9.28,5028.37
9.29,5028.56
9.299999999999999,5028.56
9.309999999999999,5028.37
9.32,5028.75
9.33,5028.56
9.34,5028.56
9.35,5028.56
9.36,5028.56
9.37,5028.56
9.379999999999999,5028.56
9.389999999999999,5028.56
9.399999999999999,5028.37
9.41,5028.37
9.42,5028.56
9.43,5028.56
9.44,5028.56
9.45,5028.56
9.459999999999999,5028.56
9.469999999999999,5028.56
9.479999999999999,5028.56
9.49,5028.37
9.5,5028.56
9.51,5028.37
9.52,5028.56
9.53,5028.37
9.54,5028.37
9.549999999999999,5028.56
9.559999999999999,5028.37
9.57,5028.37
9.58,5028.37
9.59,5028.37
9.6,5028.37
9.61,5028.37
9.62,5028.56
9.629999999999999,5028.37
9.639999999999999,5028.37
9.649999999999999,5028.56
9.66,5028.56
9.67,5028.56
9.68,5028.56
9.69,5028.37
9.7,5028.56
9.709999999999999,5028.56
9.719999999999999,5028.56
9.729999999999999,5028.56
9.74,5028.37
9.75,5028.56
9.76,5028.56
9.77,5028.56
9.78,5028.56
9.79,5028.56
9.799999999999999,5028.56
9.809999999999999,5028.56
9.82,5028.75
9.83,5028.56
9.84,5028.56
9.85,5028.75
9.86,5028.75
9.87,5028.75
9.879999999999999,5028.75
9.889999999999999,5028.75
9.899999999999999,5028.75
9.91,5028.75
9.92,5028.75
9.93,5028.75
9.94,5028.75
9.95,5028.56
9.959999999999999,5028.75
9.969999999999999,5028.75
9.979999999999999,5028.75
9.99,5028.75
10.0,5028.75
10.01,5028.75
10.02,5028.94
10.03,5028.75
10.04,5028.94
10.049999999999999,5028.75
10.059999999999999,5028.75
10.07,5028.94
10.08,5028.75
10.09,5028.75
10.1,5028.75
10.11,5028.75
10.12,5028.94
10.129999999999999,5028.75
10.139999999999999,5028.94
10.149999999999999,5028.94
10.16,5028.94
10.17,5028.94
10.18,5028.75
10.19,5028.75
10.2,5029.12
10.209999999999999,5028.94
10.219999999999999,5028.94
10.229999999999999,5028.94
10.24,5028.94
10.25,5028.94
10.26,5028.75
10.27,5028.75
10.28,5028.94
10.29,5028.94
10.299999999999999,5029.12
10.309999999999999,5028.75
10.32,5028.94
10.33,5028.94
10.34,5028.75
10.35,5028.94
10.36,5029.12
10.37,5028.75
10.379999999999999,5028.94
10.389999999999999,5028.94
10.399999999999999,5028.94
10.41,5028.94
10.42,5028.94
10.43,5028.94
10.44,5028.94
10.45,5028.75
10.459999999999999,5028.94
10.469999999999999,5028.75
10.479999999999999,5028.94
10.49,5028.94
10.5,5028.94
10.51,5028.75
10.52,5028.94
10.53,5028.75
10.54,5028.94
10.549999999999999,5028.94
10.559999999999999,5028.94
10.57,5028.94
10.58,5028.94
10.59,5028.94
10.6,5029.12
10.61,5028.94
10.62,5028.94
10.629999999999999,5028.94
10.639999999999999,5028.94
10.649999999999999,5028.94
10.66,5028.94
10.67,5028.94
10.68,5028.94
10.69,5028.94
10.7,5028.94
10.709999999999999,5028.94
10.719999999999999,5029.12
10.729999999999999,5028.94
10.74,5028.94
10.75,5029.12
10.76,5029.12
10.77,5029.12
10.78,5028.94
10.79,5028.94
10.799999999999999,5028.94
10.809999999999999,5029.12
10.82,5028.94
10.83,5029.12
10.84,5029.12
10.85,5029.12
10.86,5028.94
10.87,5028.94
10.879999999999999,5029.12
10.889999999999999,5029.12
10.899999999999999,5029.12
10.91,5028.94
10.92,5029.12
10.93,5029.12
10.94,5029.12
10.95,5029.12
10.959999999999999,5029.12
10.969999999999999,5029.31
10.979999999999999,5029.12
10.99,5029.31
11.0,5029.12
11.01,5029.31
11.02,5029.12
11.03,5029.31
11.04,5029.31
11.049999999999999,5029.31
11.059999999999999,5029.31
11.07,5029.31
11.08,5029.5
11.09,5029.31
11.1,5029.31
11.11,5029.5
11.12,5029.5
11.129999999999999,5029.31
11.139999999999999,5029.5
11.149999999999999,5029.31
11.16,5029.12
11.17,5029.31
11.18,5029.31
11.19,5029.31
11.2,5029.31
11.209999999999999,5029.31
11.219999999999999,5029.31
11.229999999999999,5029.5
11.24,5029.31
11.25,5029.31
11.26,5029.31
11.27,5029.5
11.28,5029.31
11.29,5029.31
11.299999999999999,5029.5
11.309999999999999,5029.31
11.32,5029.31
11.33,5029.31
11.34,5029.31
11.35,5029.5
11.36,5029.5
11.37,5029.5
11.379999999999999,5029.5
11.389999999999999,5029.5
11.399999999999999,5029.5
11.41,5029.5
11.42,5029.5
11.43,5029.5
11.44,5029.5
11.45,5029.5
11.459999999999999,5029.31
11.469999999999999,5029.31
11.479999999999999,5029.5
11.49,5029.5
11.5,5029.5
11.51,5029.5
11.52,5029.5
11.53,5029.69
11.54,5029.5
11.549999999999999,5029.69
11.559999999999999,5029.5
11.57,5029.69
11.58,5029.5
11.59,5029.5
11.6,5029.5
11.61,5029.5
11.62,5029.5
11.629999999999999,5029.5
11.639999999999999,5029.5
11.649999999999999,5029.5
11.66,5029.5
11.67,5029.5
11.68,5029.31
11.69,5029.5
11.7,5029.5
11.709999999999999,5029.5
11.719999999999999,5029.69
11.729999999999999,5029.69
11.74,5029.5
11.75,5029.5
11.76,5029.5
11.77,5029.5
11.78,5029.5
11.79,5029.31
11.799999999999999,5029.5
11.809999999999999,5029.69
11.82,5029.69
11.83,5029.69
11.84,5029.5
11.85,5029.5
11.86,5029.5
11.87,5029.5
11.879999999999999,5029.69
11.889999999999999,5029.69
11.899999999999999,5029.69
11.91,5029.69
11.92,5029.69
11.93,5029.69
11.94,5029.69
11.95,5029.69
11.959999999999999,5029.87
11.969999999999999,5029.5
11.979999999999999,5029.5
11.99,5029.69
12.0,5029.69
12.01,5029.87
12.02,5029.87
12.03,5029.69
12.04,5029.69
12.049999999999999,5029.87
12.059999999999999,5029.69
12.07,5029.69
12.08,5029.69
12.09,5029.5
12.1,5029.69
12.11,5029.87
12.12,5029.69
12.129999999999999,5029.69
12.139999999999999,5029.69
12.149999999999999,5029.69
12.16,5029.69
12.17,5029.87
12.18,5029.69
12.19,5029.69
12.2,5029.87
12.209999999999999,5029.87
12.219999999999999,5029.69
12.229999999999999,5029.69
12.24,5029.5
12.25,5029.69
12.26,5029.69
12.27,5029.69
12.28,5029.5
12.29,5029.5
12.299999999999999,5029.5
12.309999999999999,5029.5
12.32,5029.69
12.33,5029.5
12.34,5029.69
12.35,5029.87
12.36,5029.69
12.37,5029.69
12.379999999999999,5029.87
12.389999999999999,5029.69
12.399999999999999,5029.5
12.41,5029.69
12.42,5029.69
12.43,5029.69
12.44,5029.69
12.45,5029.87
12.459999999999999,5029.69
12.469999999999999,5029.87
12.479999999999999,5030.06
12.49,5029.87
12.5,5029.69
12.51,5029.69
12.52,5029.87
12.53,5029.69
12.54,5029.87
