Tiempo;Canal A;Canal B
(ms);(V);(mV)

-500,89228872;0,65550710;-6,88192400
-500,56460872;0,65550710;-6,88192400
-500,23692872;0,65660570;-6,85140500
-499,90924873;0,65660570;-6,71407200
-499,58156873;0,65773490;-6,51570100
-499,25388873;0,65773490;-6,08844200
-498,92620873;0,65550710;-6,16473900
-498,59852873;0,65330970;-6,07318300
-498,27084874;0,65440840;-6,02740500
-497,94316874;0,65330970;-5,85955300
-497,61548874;0,65330970;-5,81377600
-497,28780874;0,65330970;-5,75273800
-496,96012874;0,65330970;-5,67644300
-496,63244875;0,65440840;-5,34073900
-496,30476875;0,65550710;-5,18814600
-495,97708875;0,65550710;-5,11185000
-495,64940875;0,65440840;-4,83718300
-495,32172875;0,65550710;-4,68459100
-494,99404876;0,65550710;-4,62355400
-494,66636876;0,65550710;-4,56251700
-494,33868876;0,65440840;-4,44044300
-494,01100876;0,65440840;-4,27259100
-493,68332876;0,65550710;-4,16577600
-493,35564877;0,65550710;-3,93688800
-493,02796877;0,65663620;-3,92162800
-492,70028877;0,65773490;-3,86059100
-492,37260877;0,65663620;-3,78429500
-492,04492877;0,65773490;-3,72325800
-491,71724878;0,65773490;-3,52488800
-491,38956878;0,65773490;-3,37229500
-491,06188878;0,65773490;-3,18918400
-490,73420878;0,65773490;-2,94503600
-490,40652878;0,65663620;-2,91451700
-490,07884879;0,65330970;-2,85348100
-489,75116879;0,65330970;-2,71614700
-489,42348879;0,65330970;-2,60933200
-489,09580879;0,65330970;-2,47199900
-488,76812879;0,65111240;-2,38044400
-488,44044880;0,65111240;-2,19733300
-488,11276880;0,64998320;-2,02948100
-487,78508880;0,64888450;-1,81585100
-487,45740880;0,65111240;-1,52592500
-487,12972880;0,65221110;-1,60222200
-486,80204881;0,65111240;-1,43437000
-486,47436881;0,65111240;-1,32755500
-486,14668881;0,65221110;-0,99185150
-485,81900881;0,65221110;-0,99185150
-485,49132881;0,65440840;-0,83925900
-485,16364882;0,65663620;-0,73244420
-484,83596882;0,65663620;-0,56459240
-484,50828882;0,65550710;-0,54933320
-484,18060882;0,65663620;-0,33570360
-483,85292882;0,65773490;-0,33570360
-483,52524883;0,65883360;-0,24414810
-483,19756883;0,65773490;-0,10681480
-482,86988883;0,65663620;0,10681480
-482,54220883;0,65550710;0,22888880
-482,21452883;0,65550710;0,45777760
-481,88684884;0,65550710;0,59511090
-481,55916884;0,65550710;0,73244420
-481,23148884;0,65550710;0,64088860
-480,90380884;0,65440840;0,73244420
-480,57612884;0,65550710;0,83925900
-480,24844885;0,65663620;1,02237000
-479,92076885;0,65663620;1,11392600
-479,59308885;0,65773490;1,31229600
-479,26540885;0,65773490;1,51066600
-478,93772885;0,65663620;1,66325900
-478,61004886;0,65440840;1,96844400
-478,28236886;0,65440840;2,01422100
-477,95468886;0,65330970;2,15155500
-477,62700886;0,65330970;2,28888800
-477,29932886;0,65330970;2,45674000
-476,97164887;0,65221110;2,73140600
-476,64396887;0,65330970;2,85348100
-476,31628887;0,65440840;3,00607300
-475,98860887;0,65440840;3,14340600
-475,66092887;0,65440840;3,32651700
-475,33324888;0,65440840;3,43333200
-475,00556888;0,65440840;3,35703600
-474,67788888;0,65550710;3,58592500
-474,35020888;0,65550710;3,70799900
-474,02252888;0,65550710;3,89111000
-473,69484889;0,65663620;4,36414700
-473,36716889;0,65883360;4,54725700
-473,03948889;0,65883360;4,71510900
-472,71180889;0,65773490;4,80666500
-472,38412889;0,65773490;4,98977600
-472,05644890;0,65773490;4,91348000
-471,72876890;0,65773490;5,03555400
-471,40108890;0,65773490;4,95925800
-471,07340890;0,65663620;5,08133200
-470,74572890;0,65440840;5,24918300
-470,41804891;0,65440840;5,15762800
-470,09036891;0,65773490;5,34073900
-469,76268891;0,65550710;5,29496100
-469,43500891;0,65330970;5,44755400
-469,10732891;0,65440840;5,58488700
-468,77964892;0,65440840;5,55436800
-468,45196892;0,65330970;5,72222000
-468,12428892;0,65550710;5,73747900
-467,79660892;0,65773490;5,84429400
-467,46892892;0,65773490;5,98162700
-467,14124893;0,65883360;5,89007200
-466,81356893;0,66103090;6,01214600
-466,48588893;0,65993230;6,05792400
-466,15820893;0,65773490;6,34784900
-465,83052893;0,65883360;6,42414600
-465,50284894;0,65883360;6,51570100
-465,17516894;0,65663620;6,65303500
-464,84748894;0,65550710;6,88192400
-464,51980894;0,65663620;7,00399700
-464,19212894;0,65550710;7,08029400
-463,86444895;0,65663620;7,40073800
-463,53676895;0,65883360;7,46177500
-463,20908895;0,65773490;7,67540500
-462,88140895;0,65663620;7,62962700
-462,55372895;0,65773490;7,78221900
-462,22604896;0,65663620;7,84325600
-461,89836896;0,65440840;7,95007100
-461,57068896;0,65550710;7,82799700
-461,24300896;0,65550710;7,85851600
-460,91532896;0,65440840;7,99584900
-460,58764897;0,65550710;8,02636700
-460,25996897;0,65773490;8,23999700
-459,93228897;0,65773490;8,37733000
-459,60460897;0,65883360;8,52992300
-459,27692897;0,65993230;8,62147800
-458,94924898;0,65993230;8,81984900
-458,62156898;0,65993230;8,86562600
-458,29388898;0,65993230;9,06399600
-457,96620898;0,65883360;9,09451500
-457,63852898;0,65663620;9,21658900
-457,31084899;0,65663620;9,32340400
-456,98316899;0,65663620;9,47599600
-456,65548899;0,65663620;9,61333000
-456,32780899;0,65663620;9,70488500
-456,00012899;0,65663620;9,62859000
-455,67244900;0,65663620;9,67436700
-455,34476900;0,65663620;9,87273800
-455,01708900;0,65773490;9,94903400
-454,68940900;0,65773490;10,01007000
-454,36172900;0,65550710;9,99481200
-454,03404901;0,65663620;10,33051000
-453,70636901;0,65550710;10,37629000
-453,37868901;0,65330970;10,49837000
-453,05100901;0,65440840;10,40681000
-452,72332901;0,65553760;10,37629000
-452,39564902;0,65440840;10,43733000
-452,06796902;0,65440840;10,52888000
-451,74028902;0,65663620;10,66622000
-451,41260902;0,65550710;10,66622000
-451,08492902;0,65550710;10,78829000
-450,75724903;0,65773490;10,86459000
-450,42956903;0,65550710;10,92563000
-450,10188903;0,65330970;10,69674000
-449,77420903;0,65440840;10,72726000
-449,44652903;0,65440840;10,81881000
-449,11884904;0,65330970;10,92563000
-448,79116904;0,65440840;11,06296000
-448,46348904;0,65553760;10,95614000
-448,13580904;0,65440840;10,97140000
-447,80812904;0,65550710;10,97140000
-447,48044905;0,65773490;11,04770000
-447,15276905;0,65663620;11,32237000
-446,82508905;0,65550710;11,44444000
-446,49740905;0,65550710;11,35289000
-446,16972905;0,65440840;11,47496000
-445,84204906;0,65330970;11,44444000
-445,51436906;0,65440840;11,56651000
-445,18668906;0,65550710;11,58177000
-444,85900906;0,65440840;11,67333000
-444,53132906;0,65550710;11,81066000
-444,20364907;0,65663620;11,76488000
-443,87596907;0,65550710;11,76488000
-443,54828907;0,65550710;11,84118000
-443,22060907;0,65663620;11,85644000
-442,89292907;0,65440840;11,84118000
-442,56524908;0,65330970;11,96325000
-442,23756908;0,65330970;12,03955000
-441,90988908;0,65773490;12,02429000
-441,58220908;0,65773490;12,23792000
-441,25452908;0,65883360;12,14637000
-440,92684909;0,65883360;12,10059000
-440,59916909;0,65883360;12,07007000
-440,27148909;0,65993230;12,14637000
-439,94380909;0,65883360;12,20740000
-439,61612909;0,65993230;12,25318000
-439,28844910;0,65550710;12,32948000
-438,96076910;0,65440840;12,32948000
-438,63308910;0,65550710;12,42103000
-438,30540910;0,65550710;12,42103000
-437,97772910;0,65550710;12,54311000
-437,65004911;0,65663620;12,60414000
-437,32236911;0,65773490;12,61940000
-436,99468911;0,65663620;12,68044000
-436,66700911;0,65550710;12,69570000
-436,33932911;0,65550710;12,55837000
