Tiempo;Canal A;Canal B
(ms);(V);(mV)

-500,71180586;0,67140720;-16,28162000
-500,38412586;0,67140720;-16,22059000
-500,05644586;0,67140720;-16,15955000
-499,72876586;0,67140720;-16,14429000
-499,40108586;0,67140720;-15,96118000
-499,07340587;0,67140720;-15,85437000
-498,74572587;0,67140720;-15,74755000
-498,41804587;0,67140720;-15,70177000
-498,09036587;0,67140720;-15,62548000
-497,76268587;0,67140720;-15,32029000
-497,43500588;0,67140720;-15,56444000
-497,10732588;0,67140720;-15,53392000
-496,77964588;0,67140720;-15,32029000
-496,45196588;0,67140720;-15,21348000
-496,12428588;0,67140720;-14,99985000
-495,79660589;0,67140720;-14,87777000
-495,46892589;0,67140720;-14,78622000
-495,14124589;0,67140720;-14,78622000
-494,81356589;0,67140720;-14,67940000
-494,48588589;0,67140720;-14,60311000
-494,15820590;0,67140720;-14,57259000
-493,83052590;0,67140720;-14,41999000
-493,50284590;0,67140720;-14,25214000
-493,17516590;0,67140720;-14,02325000
-492,84748590;0,67140720;-13,87066000
-492,51980591;0,67140720;-13,91644000
-492,19212591;0,67140720;-13,56548000
-491,86444591;0,67140720;-13,47392000
-491,53676591;0,67140720;-13,27555000
-491,20908591;0,67140720;-13,13822000
-490,88140592;0,67140720;-13,03140000
-490,55372592;0,67140720;-12,86355000
-490,22604592;0,67140720;-12,86355000
-489,89836592;0,67140720;-12,83303000
-489,57068592;0,67140720;-12,75674000
-489,24300593;0,67140720;-13,65703000
-488,91532593;0,67140720;-13,47392000
-488,58764593;0,67140720;-13,24503000
-488,25996593;0,67140720;-13,19925000
-487,93228593;0,67140720;-12,83303000
-487,60460594;0,67140720;-12,75674000
-487,27692594;0,67140720;-12,71096000
-486,94924594;0,67140720;-12,19214000
-486,62156594;0,67140720;-12,08533000
-486,29388594;0,67140720;-11,94800000
-485,96620595;0,67140720;-11,85644000
-485,63852595;0,67140720;-11,62755000
-485,31084595;0,67140720;-11,41392000
-484,98316595;0,67140720;-11,29185000
-484,65548595;0,67140720;-11,20029000
-484,32780596;0,64943390;-10,97140000
-484,00012596;0,64943390;-11,07822000
-483,67244596;0,64943390;-11,20029000
-483,34476596;0,64943390;-11,13926000
-483,01708596;0,64943390;-11,12400000
-482,68940597;0,64943390;-10,75777000
-482,36172597;0,64943390;-10,68148000
-482,03404597;0,64943390;-10,51363000
-481,70636597;0,67140720;-10,34577000
-481,37868597;0,67140720;-10,14740000
-481,05100598;0,67140720;-10,04059000
-480,72332598;0,67140720;-9,79644100
-480,39564598;0,67140720;-9,55229300
-480,06796598;0,67140720;-9,39970000
-479,74028598;0,67140720;-9,23184800
-479,41260599;0,67140720;-9,10977400
-479,08492599;0,67140720;-9,04873700
-478,75724599;0,67140720;-8,91140500
-478,42956599;0,67140720;-8,86562600
-478,10188599;0,67140720;-8,62147800
-477,77420600;0,67140720;-8,43836700
-477,44652600;0,67140720;-8,51466400
-477,11884600;0,67140720;-8,13318200
-476,79116600;0,67140720;-8,14844100
-476,46348600;0,67140720;-7,93481200
-476,13580601;0,67140720;-7,84325600
-475,80812601;0,67140720;-7,66014500
-475,48044601;0,67140720;-7,38547900
-475,15276601;0,67140720;-7,21762700
-474,82508601;0,67140720;-7,14133100
-474,49740602;0,64943390;-6,79036800
-474,16972602;0,64943390;-6,95822000
-473,84204602;0,64943390;-6,85140500
-473,51436602;0,64943390;-6,88192400
-473,18668602;0,64943390;-6,66829400
-472,85900603;0,64943390;-6,56147900
-472,53132603;0,64943390;-6,43940500
-472,20364603;0,64943390;-6,34784900
-471,87596603;0,67140720;-6,19525700
-471,54828603;0,67140720;-5,98162700
-471,22060604;0,67140720;-5,85955300
-470,89292604;0,67140720;-5,87481300
-470,56524604;0,67140720;-5,55436800
-470,23756604;0,67140720;-5,35599800
-469,90988604;0,67140720;-4,80666500
-469,58220605;0,67140720;-4,69985000
-469,25452605;0,67140720;-4,68459100
-468,92684605;0,67140720;-4,69985000
-468,59916605;0,67140720;-4,63881300
-468,27148605;0,67140720;-4,42518400
-467,94380606;0,67140720;-4,19629500
-467,61612606;0,67140720;-3,93688800
-467,28844606;0,67140720;-3,99792500
-466,96076606;0,64943390;-3,95214700
-466,63308606;0,64943390;-3,78429500
-466,30540607;0,62746050;-3,60118400
-465,97772607;0,62746050;-3,44859100
-465,65004607;0,62746050;-3,31125800
-465,32236607;0,62746050;-3,06711000
-464,99468607;0,62746050;-2,91451700
-464,66700608;0,62746050;-2,80770300
-464,33932608;0,64943390;-2,77718400
-464,01164608;0,64943390;-2,68562900
-463,68396608;0,67140720;-2,57881400
-463,35628608;0,67140720;-2,63985100
-463,02860609;0,67140720;-2,47199900
-462,70092609;0,67140720;-2,38044400
-462,37324609;0,67140720;-2,31940700
-462,04556609;0,67140720;-2,25836900
-461,71788609;0,67140720;-2,25836900
-461,39020610;0,67140720;-2,07525800
-461,06252610;0,67140720;-1,80059200
-460,73484610;0,67140720;-1,77007300
-460,40716610;0,67140720;-1,66325900
-460,07948610;0,67140720;-1,49540700
-459,75180611;0,67140720;-1,14444400
-459,42412611;0,67140720;-1,08340700
-459,09644611;0,67140720;-0,97659220
-458,76876611;0,67140720;-1,00711100
-458,44108611;0,67140720;-0,86977740
-458,11340612;0,67140720;0,04577776
-457,78572612;0,67140720;0,01525925
-457,45804612;0,67140720;0,07629627
-457,13036612;0,67140720;0,22888880
-456,80268612;0,67140720;0,33570360
-456,47500613;0,67140720;0,47303690
-456,14732613;0,67140720;0,77822200
-455,81964613;0,67140720;0,91555520
-455,49196613;0,67140720;0,90029600
-455,16428613;0,67140720;0,90029600
-454,83660614;0,67140720;1,12918500
-454,50892614;0,67140720;1,22074000
-454,18124614;0,67140720;1,51066600
-453,85356614;0,67140720;1,72429600
-453,52588614;0,67140720;1,84637000
-453,19820615;0,67140720;1,98370300
-452,87052615;0,67140720;2,19733300
-452,54284615;0,67140720;2,34992500
-452,21516615;0,67140720;2,48725800
-451,88748615;0,67140720;2,48725800
-451,55980616;0,67140720;2,67036900
-451,23212616;0,67140720;2,85348100
-450,90444616;0,67140720;2,94503600
-450,57676616;0,67140720;3,05185100
-450,24908616;0,67140720;3,25022100
-449,92140617;0,67140720;3,25022100
-449,59372617;0,67140720;3,20444300
-449,26604617;0,67140720;3,32651700
-448,93836617;0,67140720;4,88296100
-448,61068617;0,67140720;4,95925800
-448,28300618;0,67140720;5,18814600
-447,95532618;0,67140720;5,15762800
-447,62764618;0,67140720;5,32548000
-447,29996618;0,67140720;5,34073900
-446,97228618;0,67140720;5,47807200
-446,64460619;0,67140720;5,46281300
-446,31692619;0,67140720;5,60014600
-445,98924619;0,67140720;5,52385000
-445,66156619;0,67140720;5,61540600
-445,33388619;0,67140720;5,78325700
-445,00620620;0,67140720;5,89007200
-444,67852620;0,67140720;5,99688700
-444,35084620;0,67140720;6,14947900
-444,02316620;0,67140720;6,31733100
-443,69548620;0,67140720;6,50044200
-443,36780621;0,67140720;6,68355300
-443,04012621;0,67140720;6,71407200
-442,71244621;0,67140720;7,69066400
-442,38476621;0,67140720;7,81273800
-442,05708621;0,67140720;7,75170100
-441,72940622;0,67140720;7,91955300
-441,40172622;0,67140720;8,05688600
-441,07404622;0,67140720;8,02636700
-440,74636622;0,67140720;8,11792300
-440,41868622;0,67140720;8,39259000
-440,09100622;0,67140720;8,37733000
-439,76332623;0,67140720;8,46888600
-439,43564623;0,67140720;8,62147800
-439,10796623;0,67140720;8,72829300
-438,78028623;0,67140720;8,77407200
-438,45260623;0,67140720;9,03347800
-438,12492624;0,67140720;9,23184800
-437,79724624;0,67140720;9,30814500
-437,46956624;0,67140720;9,56755300
