Tiempo;Canal A;Canal B
(ms);(V);(mV)

-500,97692732;0,67140720;-24,35377000
-500,64924732;0,67140720;-24,43007000
-500,32156732;0,67140720;-24,41481000
-499,99388732;0,67140720;-24,24695000
-499,66620732;0,67140720;-24,20118000
-499,33852733;0,67140720;-24,01807000
-499,01084733;0,67140720;-24,14014000
-498,68316733;0,67140720;-24,10962000
-498,35548733;0,67140720;-24,14014000
-498,02780733;0,67140720;-24,41481000
-497,70012734;0,67140720;-24,49110000
-497,37244734;0,67140720;-24,47584000
-497,04476734;0,67140720;-24,50636000
-496,71708734;0,67140720;-24,53688000
-496,38940734;0,67140720;-24,06384000
-496,06172735;0,67140720;-24,04858000
-495,73404735;0,67140720;-24,01807000
-495,40636735;0,67140720;-23,95703000
-495,07868735;0,67140720;-23,94177000
-494,75100735;0,67140720;-23,92651000
-494,42332736;0,67140720;-23,88073000
-494,09564736;0,67140720;-23,91125000
-493,76796736;0,67140720;-24,03333000
-493,44028736;0,67140720;-24,10962000
-493,11260736;0,67140720;-24,06384000
-492,78492737;0,67140720;-23,86547000
-492,45724737;0,67140720;-23,71288000
-492,12956737;0,67140720;-23,63658000
-491,80188737;0,67140720;-23,04147000
-491,47420737;0,64943390;-22,98043000
-491,14652738;0,64943390;-22,84310000
-490,81884738;0,64943390;-22,64473000
-490,49116738;0,64943390;-22,58370000
-490,16348738;0,64943390;-22,59896000
-489,83580738;0,64943390;-22,64473000
-489,50812739;0,64943390;-22,47688000
-489,18044739;0,64943390;-22,53792000
-488,85276739;0,67140720;-22,44636000
-488,52508739;0,67140720;-22,49214000
-488,19740739;0,67140720;-22,47688000
-487,86972740;0,67140720;-22,44636000
-487,54204740;0,67140720;-22,61421000
-487,21436740;0,67140720;-22,55318000
-486,88668740;0,67140720;-22,50740000
-486,55900740;0,67140720;-22,43110000
-486,23132741;0,67140720;-22,33955000
-485,90364741;0,67140720;-22,23273000
-485,57596741;0,67140720;-22,23273000
-485,24828741;0,67140720;-22,21747000
-484,92060741;0,67140720;-22,37007000
-484,59292742;0,67140720;-22,49214000
-484,26524742;0,67140720;-23,27036000
-483,93756742;0,67140720;-23,23984000
-483,60988742;0,67140720;-23,16355000
-483,28220742;0,67140720;-22,75155000
-482,95452743;0,67140720;-22,67525000
-482,62684743;0,67140720;-22,69051000
-482,29916743;0,67140720;-22,72103000
-481,97148743;0,67140720;-22,08014000
-481,64380743;0,67140720;-22,09540000
-481,31612744;0,67140720;-21,97333000
-480,98844744;0,67140720;-22,03436000
-480,66076744;0,67140720;-21,89703000
-480,33308744;0,67140720;-21,75970000
-480,00540744;0,67140720;-21,66814000
-479,67772745;0,67140720;-21,51555000
-479,35004745;0,67140720;-21,33244000
-479,02236745;0,67140720;-21,13407000
-478,69468745;0,67140720;-20,93570000
-478,36700745;0,67140720;-20,84414000
-478,03932746;0,67140720;-20,61525000
-477,71164746;0,67140720;-20,32533000
-477,38396746;0,67140720;-20,31007000
-477,05628746;0,67140720;-20,26429000
-476,72860746;0,67140720;-20,21851000
-476,40092747;0,67140720;-20,09644000
-476,07324747;0,67140720;-20,03540000
-475,74556747;0,67140720;-20,06592000
-475,41788747;0,67140720;-19,95910000
-475,09020747;0,67140720;-19,94385000
-474,76252748;0,67140720;-19,89807000
-474,43484748;0,67140720;-20,00488000
-474,10716748;0,67140720;-19,86755000
-473,77948748;0,67140720;-19,86755000
-473,45180748;0,67140720;-19,59288000
-473,12412749;0,67140720;-19,62340000
-472,79644749;0,67140720;-19,37925000
-472,46876749;0,67140720;-19,10459000
-472,14108749;0,67140720;-18,87570000
-471,81340749;0,67140720;-18,82992000
-471,48572750;0,67140720;-18,72310000
-471,15804750;0,67140720;-18,57051000
-470,83036750;0,67140720;-18,61629000
-470,50268750;0,67140720;-18,53999000
-470,17500750;0,67140720;-18,37214000
-469,84732751;0,67140720;-18,17377000
-469,51964751;0,67140720;-18,06696000
-469,19196751;0,67140720;-17,88385000
-468,86428751;0,67140720;-17,63970000
-468,53660751;0,67140720;-17,65496000
-468,20892752;0,67140720;-17,56340000
-467,88124752;0,67140720;-17,54814000
-467,55356752;0,67140720;-17,48710000
-467,22588752;0,67140720;-17,36503000
-466,89820752;0,67140720;-17,30400000
-466,57052753;0,67140720;-17,15140000
-466,24284753;0,67140720;-16,98355000
-465,91516753;0,67140720;-16,83096000
-465,58748753;0,67140720;-17,05985000
-465,25980753;0,67140720;-16,98355000
-464,93212754;0,67140720;-16,81570000
-464,60444754;0,67140720;-16,66311000
-464,27676754;0,62746050;-16,22059000
-463,94908754;0,62746050;-16,08325000
-463,62140754;0,62746050;-15,96118000
-463,29372755;0,62746050;-15,82385000
-462,96604755;0,62746050;-15,74755000
-462,63836755;0,62746050;-15,51866000
-462,31068755;0,62746050;-15,35081000
-461,98300755;0,62746050;-15,22873000
-461,65532756;0,67140720;-15,10666000
-461,32764756;0,67140720;-14,96933000
-460,99996756;0,67140720;-14,96933000
-460,67228756;0,67140720;-14,80148000
-460,34460756;0,67140720;-14,67940000
-460,01692757;0,67140720;-14,40474000
-459,68924757;0,67140720;-14,32844000
-459,36156757;0,67140720;-14,23688000
-459,03388757;0,67140720;-14,28266000
-458,70620757;0,67140720;-14,13007000
-458,37852758;0,67140720;-13,87066000
-458,05084758;0,67140720;-13,87066000
-457,72316758;0,67140720;-13,79437000
-457,39548758;0,67140720;-13,67229000
-457,06780758;0,67140720;-13,29081000
-456,74012759;0,67140720;-12,95511000
-456,41244759;0,67140720;-12,89407000
-456,08476759;0,67140720;-12,87881000
-455,75708759;0,64943390;-12,78725000
-455,42940759;0,64943390;-12,71096000
-455,10172760;0,64943390;-12,57363000
-454,77404760;0,64943390;-12,45155000
-454,44636760;0,64943390;-12,25318000
-454,11868760;0,64943390;-12,03955000
-453,79100760;0,64943390;-11,93274000
-453,46332761;0,64943390;-11,91748000
-453,13564761;0,67140720;-11,62755000
-452,80796761;0,67140720;-11,50548000
-452,48028761;0,67140720;-11,32237000
-452,15260761;0,67140720;-11,06296000
-451,82492762;0,67140720;-10,92563000
-451,49724762;0,67140720;-10,71200000
-451,16956762;0,67140720;-10,40681000
-450,84188762;0,67140720;-10,25422000
-450,51420762;0,67140720;-9,91851500
-450,18652763;0,67140720;-9,81170100
-449,85884763;0,67140720;-9,68962700
-449,53116763;0,67140720;-9,62859000
-449,20348763;0,67140720;-9,49125600
-448,87580763;0,67140720;-9,36918200
-448,54812764;0,67140720;-9,62859000
-448,22044764;0,67140720;-9,49125600
-447,89276764;0,67140720;-9,33866300
-447,56508764;0,67140720;-9,06399600
-447,23740764;0,67140720;-8,95718300
-446,90972765;0,67140720;-8,97244200
-446,58204765;0,67140720;-8,25525600
-446,25436765;0,67140720;-8,22473800
-445,92668765;0,67140720;-8,13318200
-445,59900765;0,67140720;-7,88903400
-445,27132766;0,67140720;-7,75170100
-444,94364766;0,67140720;-7,69066400
-444,61596766;0,67140720;-7,62962700
-444,28828766;0,67140720;-7,44651600
-443,96060766;0,67140720;-7,38547900
-443,63292767;0,67140720;-7,24814600
-443,30524767;0,67140720;-7,12607100
-442,97756767;0,67140720;-7,00399700
-442,64988767;0,67140720;-6,83614600
-442,32220767;0,67140720;-6,72933100
-441,99452767;0,67140720;-6,56147900
-441,66684768;0,67140720;-6,51570100
-441,33916768;0,67140720;-6,42414600
-441,01148768;0,67140720;-6,27155400
-440,68380768;0,67140720;-6,08844200
-440,35612768;0,67140720;-6,02740500
-440,02844769;0,67140720;-5,89007200
-439,70076769;0,67140720;-5,78325700
-439,37308769;0,67140720;-5,85955300
-439,04540769;0,67140720;-5,73747900
